Time SWH_juv_0_Migrating_Biomass(tonnes) SWH_juv_0_Total_biomass(tonnes) SWH_juv_0_Prop_Migrating SWH_ad_0_Migrating_Biomass(tonnes) SWH_ad_0_Total_biomass(tonnes) SWH_ad_0_Prop_Migrating HWH_juv_0_Migrating_Biomass(tonnes) HWH_juv_0_Total_biomass(tonnes) HWH_juv_0_Prop_Migrating HWH_ad_0_Migrating_Biomass(tonnes) HWH_ad_0_Total_biomass(tonnes) HWH_ad_0_Prop_Migrating MWH_juv_0_Migrating_Biomass(tonnes) MWH_juv_0_Total_biomass(tonnes) MWH_juv_0_Prop_Migrating MWH_ad_0_Migrating_Biomass(tonnes) MWH_ad_0_Total_biomass(tonnes) MWH_ad_0_Prop_Migrating FWH_juv_0_Migrating_Biomass(tonnes) FWH_juv_0_Total_biomass(tonnes) FWH_juv_0_Prop_Migrating FWH_ad_0_Migrating_Biomass(tonnes) FWH_ad_0_Total_biomass(tonnes) FWH_ad_0_Prop_Migrating HOS_juv_0_Migrating_Biomass(tonnes) HOS_juv_0_Total_biomass(tonnes) HOS_juv_0_Prop_Migrating HOS_ad_0_Migrating_Biomass(tonnes) HOS_ad_0_Total_biomass(tonnes) HOS_ad_0_Prop_Migrating PEL_juv_0_Migrating_Biomass(tonnes) PEL_juv_0_Total_biomass(tonnes) PEL_juv_0_Prop_Migrating PEL_ad_0_Migrating_Biomass(tonnes) PEL_ad_0_Total_biomass(tonnes) PEL_ad_0_Prop_Migrating MAC_juv_0_Migrating_Biomass(tonnes) MAC_juv_0_Total_biomass(tonnes) MAC_juv_0_Prop_Migrating MAC_ad_0_Migrating_Biomass(tonnes) MAC_ad_0_Total_biomass(tonnes) MAC_ad_0_Prop_Migrating BWH_juv_0_Migrating_Biomass(tonnes) BWH_juv_0_Total_biomass(tonnes) BWH_juv_0_Prop_Migrating BWH_ad_0_Migrating_Biomass(tonnes) BWH_ad_0_Total_biomass(tonnes) BWH_ad_0_Prop_Migrating
6.278000e+03 1.614754e+04 1.614754e+04 1.000000e+00 9.089866e+04 1.009630e+05 9.003168e-01 6.177692e+02 2.035850e+03 3.034453e-01 2.205244e+04 7.128701e+04 3.093473e-01 6.796788e+04 2.264175e+05 3.001882e-01 1.501217e+05 5.004839e+05 2.999532e-01 6.493197e+04 2.162710e+05 3.002342e-01 1.733372e+05 5.778303e+05 2.999794e-01 0.000000e+00 1.287698e+04 0.000000e+00 0.000000e+00 7.494282e+04 0.000000e+00 0.000000e+00 8.928164e+04 0.000000e+00 0.000000e+00 2.102643e+06 0.000000e+00 3.289354e+06 3.289354e+06 1.000000e+00 1.307860e+06 1.307860e+06 1.000000e+00 0.000000e+00 7.131651e+05 0.000000e+00 5.153229e+06 5.153229e+06 1.000000e+00
6.351000e+03 0.000000e+00 1.461510e+04 0.000000e+00 0.000000e+00 1.019808e+05 0.000000e+00 0.000000e+00 2.038337e+03 0.000000e+00 0.000000e+00 7.130535e+04 0.000000e+00 0.000000e+00 1.997323e+05 0.000000e+00 0.000000e+00 5.005398e+05 0.000000e+00 0.000000e+00 1.923586e+05 0.000000e+00 0.000000e+00 5.773978e+05 0.000000e+00 0.000000e+00 1.377895e+04 0.000000e+00 0.000000e+00 7.178662e+04 0.000000e+00 0.000000e+00 2.274671e+05 0.000000e+00 0.000000e+00 1.453424e+06 0.000000e+00 2.425110e+06 2.425110e+06 1.000000e+00 3.668633e+06 3.668633e+06 1.000000e+00 1.942917e+05 4.621185e+05 4.204369e-01 0.000000e+00 5.238647e+06 0.000000e+00
6.424000e+03 0.000000e+00 1.309333e+04 0.000000e+00 0.000000e+00 1.031657e+05 0.000000e+00 0.000000e+00 2.068013e+03 0.000000e+00 0.000000e+00 7.152398e+04 0.000000e+00 0.000000e+00 2.236083e+05 0.000000e+00 0.000000e+00 5.088963e+05 0.000000e+00 0.000000e+00 2.036895e+05 0.000000e+00 0.000000e+00 5.813092e+05 0.000000e+00 0.000000e+00 1.375853e+04 0.000000e+00 0.000000e+00 7.250905e+04 0.000000e+00 0.000000e+00 1.032384e+05 0.000000e+00 0.000000e+00 1.630256e+06 0.000000e+00 9.841736e-09 3.564565e+06 2.760992e-15 1.488943e-08 1.681417e+06 8.855286e-15 1.942917e+05 5.371651e+05 3.616983e-01 0.000000e+00 5.863408e+06 0.000000e+00
6.497000e+03 0.000000e+00 1.188609e+04 0.000000e+00 0.000000e+00 1.043610e+05 0.000000e+00 0.000000e+00 2.102558e+03 0.000000e+00 0.000000e+00 7.177333e+04 0.000000e+00 0.000000e+00 2.261272e+05 0.000000e+00 0.000000e+00 5.221252e+05 0.000000e+00 0.000000e+00 2.127914e+05 0.000000e+00 0.000000e+00 5.857979e+05 0.000000e+00 0.000000e+00 1.402290e+04 0.000000e+00 0.000000e+00 7.347225e+04 0.000000e+00 0.000000e+00 9.109102e+04 0.000000e+00 0.000000e+00 1.797448e+06 0.000000e+00 3.345802e+06 3.345802e+06 1.000000e+00 1.299343e+06 1.299343e+06 1.000000e+00 1.942917e+05 6.119890e+05 3.174758e-01 0.000000e+00 6.488320e+06 0.000000e+00
6.570000e+03 1.598216e+04 1.598216e+04 1.000000e+00 8.846613e+04 9.813651e+04 9.014599e-01 2.129700e+03 2.129700e+03 1.000000e+00 7.196524e+04 7.196524e+04 1.000000e+00 2.278321e+05 2.278321e+05 1.000000e+00 5.042224e+05 5.042224e+05 1.000000e+00 2.167301e+05 2.167301e+05 1.000000e+00 5.803111e+05 5.803111e+05 1.000000e+00 0.000000e+00 1.399891e+04 0.000000e+00 0.000000e+00 7.449576e+04 0.000000e+00 0.000000e+00 8.947963e+04 0.000000e+00 0.000000e+00 1.957325e+06 0.000000e+00 3.345802e+06 3.345802e+06 1.000000e+00 1.299343e+06 1.299343e+06 1.000000e+00 0.000000e+00 6.873781e+05 0.000000e+00 0.000000e+00 7.130555e+06 0.000000e+00
6.643000e+03 1.598216e+04 1.598216e+04 1.000000e+00 8.846613e+04 9.826035e+04 9.003238e-01 4.899475e+02 1.618845e+03 3.026526e-01 2.118032e+04 6.845888e+04 3.093875e-01 6.834963e+04 2.276871e+05 3.001910e-01 1.512667e+05 5.042999e+05 2.999539e-01 6.501903e+04 2.165612e+05 3.002340e-01 1.740933e+05 5.803508e+05 2.999795e-01 0.000000e+00 1.273952e+04 0.000000e+00 0.000000e+00 7.414114e+04 0.000000e+00 0.000000e+00 8.945670e+04 0.000000e+00 0.000000e+00 2.103828e+06 0.000000e+00 3.345802e+06 3.345802e+06 1.000000e+00 1.299343e+06 1.299343e+06 1.000000e+00 0.000000e+00 7.179716e+05 0.000000e+00 5.156035e+06 5.156035e+06 1.000000e+00
6.716000e+03 0.000000e+00 1.448759e+04 0.000000e+00 0.000000e+00 9.924916e+04 0.000000e+00 0.000000e+00 1.620718e+03 0.000000e+00 0.000000e+00 6.847497e+04 0.000000e+00 0.000000e+00 2.008305e+05 0.000000e+00 0.000000e+00 5.043472e+05 0.000000e+00 0.000000e+00 1.926544e+05 0.000000e+00 0.000000e+00 5.799168e+05 0.000000e+00 0.000000e+00 1.366175e+04 0.000000e+00 0.000000e+00 7.120102e+04 0.000000e+00 0.000000e+00 2.276502e+05 0.000000e+00 0.000000e+00 1.453379e+06 0.000000e+00 2.415206e+06 2.415206e+06 1.000000e+00 3.706813e+06 3.706813e+06 1.000000e+00 1.952992e+05 4.612223e+05 4.234383e-01 0.000000e+00 5.252957e+06 0.000000e+00
6.789000e+03 0.000000e+00 1.299769e+04 0.000000e+00 0.000000e+00 1.003967e+05 0.000000e+00 0.000000e+00 1.643184e+03 0.000000e+00 0.000000e+00 6.866783e+04 0.000000e+00 0.000000e+00 2.243558e+05 0.000000e+00 0.000000e+00 5.126429e+05 0.000000e+00 0.000000e+00 2.037294e+05 0.000000e+00 0.000000e+00 5.838198e+05 0.000000e+00 0.000000e+00 1.371274e+04 0.000000e+00 0.000000e+00 7.216569e+04 0.000000e+00 0.000000e+00 1.034474e+05 0.000000e+00 0.000000e+00 1.629582e+06 0.000000e+00 9.799924e-09 3.485384e+06 2.811720e-15 1.504288e-08 1.680424e+06 8.951834e-15 1.952992e+05 5.350887e+05 3.649847e-01 0.000000e+00 5.877061e+06 0.000000e+00
6.862000e+03 0.000000e+00 1.181046e+04 0.000000e+00 0.000000e+00 1.015495e+05 0.000000e+00 0.000000e+00 1.669052e+03 0.000000e+00 0.000000e+00 6.888399e+04 0.000000e+00 0.000000e+00 2.265539e+05 0.000000e+00 0.000000e+00 5.258852e+05 0.000000e+00 0.000000e+00 2.126694e+05 0.000000e+00 0.000000e+00 5.883008e+05 0.000000e+00 0.000000e+00 1.405767e+04 0.000000e+00 0.000000e+00 7.351624e+04 0.000000e+00 0.000000e+00 9.123995e+04 0.000000e+00 0.000000e+00 1.796416e+06 0.000000e+00 3.294608e+06 3.294608e+06 1.000000e+00 1.293383e+06 1.293383e+06 1.000000e+00 1.952992e+05 6.092043e+05 3.205808e-01 0.000000e+00 6.505917e+06 0.000000e+00
6.935000e+03 1.581377e+04 1.581377e+04 1.000000e+00 8.608135e+04 9.549032e+04 9.014668e-01 1.689778e+03 1.689778e+03 1.000000e+00 6.905446e+04 6.905446e+04 1.000000e+00 2.282072e+05 2.282072e+05 1.000000e+00 5.079669e+05 5.079669e+05 1.000000e+00 2.165250e+05 2.165250e+05 1.000000e+00 5.818169e+05 5.818169e+05 1.000000e+00 0.000000e+00 1.406738e+04 0.000000e+00 0.000000e+00 7.498546e+04 0.000000e+00 0.000000e+00 8.941044e+04 0.000000e+00 0.000000e+00 1.954961e+06 0.000000e+00 3.294608e+06 3.294608e+06 1.000000e+00 1.293383e+06 1.293383e+06 1.000000e+00 0.000000e+00 6.841391e+05 0.000000e+00 0.000000e+00 7.152526e+06 0.000000e+00
7.008000e+03 1.581377e+04 1.581377e+04 1.000000e+00 8.608135e+04 9.560673e+04 9.003692e-01 4.145219e+02 1.369323e+03 3.027202e-01 2.027274e+04 6.565978e+04 3.087543e-01 6.846215e+04 2.280618e+05 3.001912e-01 1.523901e+05 5.080437e+05 2.999546e-01 6.495749e+04 2.163570e+05 3.002329e-01 1.745451e+05 5.818565e+05 2.999796e-01 0.000000e+00 1.283478e+04 0.000000e+00 0.000000e+00 7.506941e+04 0.000000e+00 0.000000e+00 8.946391e+04 0.000000e+00 0.000000e+00 2.101864e+06 0.000000e+00 3.294608e+06 3.294608e+06 1.000000e+00 1.293383e+06 1.293383e+06 1.000000e+00 0.000000e+00 7.146150e+05 0.000000e+00 5.171975e+06 5.171975e+06 1.000000e+00
7.081000e+03 0.000000e+00 1.433652e+04 0.000000e+00 0.000000e+00 9.653485e+04 0.000000e+00 0.000000e+00 1.370840e+03 0.000000e+00 0.000000e+00 6.567390e+04 0.000000e+00 0.000000e+00 2.011824e+05 0.000000e+00 0.000000e+00 5.080727e+05 0.000000e+00 0.000000e+00 1.925324e+05 0.000000e+00 0.000000e+00 5.814245e+05 0.000000e+00 0.000000e+00 1.378932e+04 0.000000e+00 0.000000e+00 7.234907e+04 0.000000e+00 0.000000e+00 2.283784e+05 0.000000e+00 0.000000e+00 1.454836e+06 0.000000e+00 2.413020e+06 2.413020e+06 1.000000e+00 3.660964e+06 3.660964e+06 1.000000e+00 1.955966e+05 4.629901e+05 4.224639e-01 0.000000e+00 5.256577e+06 0.000000e+00
7.154000e+03 0.000000e+00 1.286113e+04 0.000000e+00 0.000000e+00 9.761254e+04 0.000000e+00 0.000000e+00 1.388952e+03 0.000000e+00 0.000000e+00 6.584182e+04 0.000000e+00 0.000000e+00 2.244861e+05 0.000000e+00 0.000000e+00 5.162426e+05 0.000000e+00 0.000000e+00 2.036016e+05 0.000000e+00 0.000000e+00 5.852993e+05 0.000000e+00 0.000000e+00 1.383382e+04 0.000000e+00 0.000000e+00 7.361760e+04 0.000000e+00 0.000000e+00 1.051735e+05 0.000000e+00 0.000000e+00 1.636105e+06 0.000000e+00 9.797453e-09 4.134119e+06 2.369901e-15 1.486366e-08 1.699182e+06 8.747541e-15 1.955966e+05 5.415748e+05 3.611627e-01 0.000000e+00 5.919974e+06 0.000000e+00
7.227000e+03 0.000000e+00 1.168440e+04 0.000000e+00 0.000000e+00 9.869913e+04 0.000000e+00 0.000000e+00 1.410037e+03 0.000000e+00 0.000000e+00 6.603327e+04 0.000000e+00 0.000000e+00 2.265189e+05 0.000000e+00 0.000000e+00 5.294342e+05 0.000000e+00 0.000000e+00 2.125433e+05 0.000000e+00 0.000000e+00 5.897599e+05 0.000000e+00 0.000000e+00 1.421088e+04 0.000000e+00 0.000000e+00 7.564416e+04 0.000000e+00 0.000000e+00 9.405682e+04 0.000000e+00 0.000000e+00 1.809205e+06 0.000000e+00 3.878353e+06 3.878353e+06 1.000000e+00 1.330829e+06 1.330829e+06 1.000000e+00 1.955966e+05 6.291939e+05 3.108685e-01 0.000000e+00 6.626684e+06 0.000000e+00
7.300000e+03 1.560810e+04 1.560810e+04 1.000000e+00 8.367342e+04 9.281951e+04 9.014637e-01 1.426923e+03 1.426923e+03 1.000000e+00 6.618316e+04 6.618316e+04 1.000000e+00 2.281745e+05 2.281745e+05 1.000000e+00 5.115530e+05 5.115530e+05 1.000000e+00 2.162776e+05 2.162776e+05 1.000000e+00 5.833435e+05 5.833435e+05 1.000000e+00 0.000000e+00 1.430087e+04 0.000000e+00 0.000000e+00 7.804383e+04 0.000000e+00 0.000000e+00 9.312860e+04 0.000000e+00 0.000000e+00 1.973738e+06 0.000000e+00 3.878353e+06 3.878353e+06 1.000000e+00 1.330829e+06 1.330829e+06 1.000000e+00 0.000000e+00 7.260237e+05 0.000000e+00 0.000000e+00 7.379716e+06 0.000000e+00
7.373000e+03 1.560810e+04 1.560810e+04 1.000000e+00 8.367342e+04 9.292570e+04 9.004335e-01 3.432943e+02 1.133473e+03 3.028695e-01 1.936759e+04 6.271960e+04 3.087965e-01 6.845235e+04 2.280296e+05 3.001906e-01 1.534659e+05 5.116292e+05 2.999553e-01 6.488329e+04 2.161108e+05 3.002316e-01 1.750031e+05 5.833829e+05 2.999797e-01 0.000000e+00 1.314137e+04 0.000000e+00 0.000000e+00 7.900298e+04 0.000000e+00 0.000000e+00 9.377547e+04 0.000000e+00 0.000000e+00 2.124672e+06 0.000000e+00 3.878353e+06 3.878353e+06 1.000000e+00 1.330829e+06 1.330829e+06 1.000000e+00 0.000000e+00 7.817200e+05 0.000000e+00 5.217657e+06 5.217657e+06 1.000000e+00
7.446000e+03 0.000000e+00 1.414833e+04 0.000000e+00 0.000000e+00 9.376564e+04 0.000000e+00 0.000000e+00 1.134735e+03 0.000000e+00 0.000000e+00 6.273261e+04 0.000000e+00 0.000000e+00 2.012178e+05 0.000000e+00 0.000000e+00 5.116526e+05 0.000000e+00 0.000000e+00 1.923911e+05 0.000000e+00 0.000000e+00 5.829542e+05 0.000000e+00 0.000000e+00 1.413801e+04 0.000000e+00 0.000000e+00 7.590462e+04 0.000000e+00 0.000000e+00 2.306702e+05 0.000000e+00 0.000000e+00 1.473797e+06 0.000000e+00 2.403935e+06 2.403935e+06 1.000000e+00 4.156145e+06 4.156145e+06 1.000000e+00 2.026834e+05 4.956771e+05 4.089021e-01 0.000000e+00 5.323166e+06 0.000000e+00
7.519000e+03 0.000000e+00 1.268785e+04 0.000000e+00 0.000000e+00 9.473870e+04 0.000000e+00 0.000000e+00 1.149527e+03 0.000000e+00 0.000000e+00 6.288492e+04 0.000000e+00 0.000000e+00 2.249672e+05 0.000000e+00 0.000000e+00 5.198502e+05 0.000000e+00 0.000000e+00 2.036385e+05 0.000000e+00 0.000000e+00 5.868437e+05 0.000000e+00 0.000000e+00 1.421247e+04 0.000000e+00 0.000000e+00 7.759765e+04 0.000000e+00 0.000000e+00 1.078957e+05 0.000000e+00 0.000000e+00 1.656276e+06 0.000000e+00 9.757486e-09 3.573445e+06 2.730554e-15 1.687095e-08 1.795836e+06 9.394483e-15 2.026834e+05 5.961994e+05 3.399591e-01 0.000000e+00 5.857388e+06 0.000000e+00
7.592000e+03 0.000000e+00 1.152086e+04 0.000000e+00 0.000000e+00 9.572083e+04 0.000000e+00 0.000000e+00 1.166483e+03 0.000000e+00 0.000000e+00 6.305539e+04 0.000000e+00 0.000000e+00 2.271714e+05 0.000000e+00 0.000000e+00 5.319871e+05 0.000000e+00 0.000000e+00 2.126792e+05 0.000000e+00 0.000000e+00 5.913063e+05 0.000000e+00 0.000000e+00 1.457804e+04 0.000000e+00 0.000000e+00 7.983817e+04 0.000000e+00 0.000000e+00 9.660463e+04 0.000000e+00 0.000000e+00 1.828859e+06 0.000000e+00 3.355126e+06 3.355126e+06 1.000000e+00 1.348411e+06 1.348411e+06 1.000000e+00 2.026834e+05 6.964328e+05 2.910309e-01 0.000000e+00 6.352710e+06 0.000000e+00
7.665000e+03 1.537552e+04 1.537552e+04 1.000000e+00 8.136236e+04 9.025730e+04 9.014491e-01 1.179960e+03 1.179960e+03 1.000000e+00 6.318835e+04 6.318835e+04 1.000000e+00 2.287382e+05 2.287382e+05 1.000000e+00 5.141237e+05 5.141237e+05 1.000000e+00 2.162594e+05 2.162594e+05 1.000000e+00 5.849348e+05 5.849348e+05 1.000000e+00 0.000000e+00 1.463711e+04 0.000000e+00 0.000000e+00 8.228194e+04 0.000000e+00 0.000000e+00 9.532425e+04 0.000000e+00 0.000000e+00 1.991825e+06 0.000000e+00 3.355126e+06 3.355126e+06 1.000000e+00 1.348411e+06 1.348411e+06 1.000000e+00 0.000000e+00 7.973452e+05 0.000000e+00 0.000000e+00 6.823054e+06 0.000000e+00
7.738000e+03 1.537552e+04 1.537552e+04 1.000000e+00 8.136236e+04 9.035000e+04 9.005243e-01 2.773409e+02 9.151763e+02 3.030464e-01 1.848513e+04 5.992714e+04 3.084601e-01 6.862146e+04 2.285922e+05 3.001917e-01 1.542371e+05 5.141995e+05 2.999558e-01 6.487782e+04 2.160933e+05 3.002306e-01 1.754804e+05 5.849740e+05 2.999799e-01 0.000000e+00 1.335498e+04 0.000000e+00 0.000000e+00 8.233878e+04 0.000000e+00 0.000000e+00 9.459105e+04 0.000000e+00 0.000000e+00 2.137633e+06 0.000000e+00 3.355126e+06 3.355126e+06 1.000000e+00 1.348411e+06 1.348411e+06 1.000000e+00 0.000000e+00 8.150002e+05 0.000000e+00 4.766911e+06 4.766911e+06 1.000000e+00
7.811000e+03 0.000000e+00 1.392820e+04 0.000000e+00 0.000000e+00 9.107796e+04 0.000000e+00 0.000000e+00 9.161601e+02 0.000000e+00 0.000000e+00 5.993884e+04 0.000000e+00 0.000000e+00 2.016793e+05 0.000000e+00 0.000000e+00 5.142155e+05 0.000000e+00 0.000000e+00 1.924328e+05 0.000000e+00 0.000000e+00 5.845463e+05 0.000000e+00 0.000000e+00 1.426880e+04 0.000000e+00 0.000000e+00 7.840006e+04 0.000000e+00 0.000000e+00 2.284953e+05 0.000000e+00 0.000000e+00 1.477863e+06 0.000000e+00 2.436352e+06 2.436352e+06 1.000000e+00 3.755216e+06 3.755216e+06 1.000000e+00 2.007125e+05 4.807700e+05 4.174813e-01 0.000000e+00 4.908915e+06 0.000000e+00
7.884000e+03 0.000000e+00 1.247902e+04 0.000000e+00 0.000000e+00 9.192253e+04 0.000000e+00 0.000000e+00 9.278892e+02 0.000000e+00 0.000000e+00 6.007578e+04 0.000000e+00 0.000000e+00 2.249432e+05 0.000000e+00 0.000000e+00 5.223557e+05 0.000000e+00 0.000000e+00 2.034266e+05 0.000000e+00 0.000000e+00 5.884178e+05 0.000000e+00 0.000000e+00 1.425272e+04 0.000000e+00 0.000000e+00 7.935422e+04 0.000000e+00 0.000000e+00 1.042180e+05 0.000000e+00 0.000000e+00 1.652919e+06 0.000000e+00 9.890025e-09 3.587346e+06 2.756920e-15 1.525787e-08 1.714169e+06 8.901027e-15 2.007125e+05 5.597867e+05 3.585517e-01 0.000000e+00 5.288229e+06 0.000000e+00
7.957000e+03 0.000000e+00 1.132063e+04 0.000000e+00 0.000000e+00 9.278108e+04 0.000000e+00 0.000000e+00 9.413634e+02 0.000000e+00 0.000000e+00 6.023099e+04 0.000000e+00 0.000000e+00 2.268904e+05 0.000000e+00 0.000000e+00 5.344646e+05 0.000000e+00 0.000000e+00 2.123161e+05 0.000000e+00 0.000000e+00 5.928631e+05 0.000000e+00 0.000000e+00 1.455202e+04 0.000000e+00 0.000000e+00 8.072918e+04 0.000000e+00 0.000000e+00 9.198012e+04 0.000000e+00 0.000000e+00 1.818037e+06 0.000000e+00 3.392224e+06 3.392224e+06 1.000000e+00 1.320732e+06 1.320732e+06 1.000000e+00 2.007125e+05 6.382945e+05 3.144512e-01 0.000000e+00 5.641089e+06 0.000000e+00
8.030000e+03 1.513198e+04 1.513198e+04 1.000000e+00 7.886961e+04 8.749474e+04 9.014212e-01 9.518604e+02 9.518604e+02 1.000000e+00 6.035021e+04 6.035021e+04 1.000000e+00 2.285002e+05 2.285002e+05 1.000000e+00 5.166485e+05 5.166485e+05 1.000000e+00 2.158125e+05 2.158125e+05 1.000000e+00 5.865211e+05 5.865211e+05 1.000000e+00 0.000000e+00 1.454674e+04 0.000000e+00 0.000000e+00 8.215212e+04 0.000000e+00 0.000000e+00 9.006656e+04 0.000000e+00 0.000000e+00 1.974579e+06 0.000000e+00 3.392224e+06 3.392224e+06 1.000000e+00 1.320732e+06 1.320732e+06 1.000000e+00 0.000000e+00 7.169836e+05 0.000000e+00 0.000000e+00 5.979448e+06 0.000000e+00
8.103000e+03 1.513198e+04 1.513198e+04 1.000000e+00 7.886961e+04 8.757482e+04 9.005969e-01 2.174627e+02 7.192304e+02 3.023548e-01 1.764860e+04 5.707968e+04 3.091924e-01 6.855005e+04 2.283551e+05 3.001906e-01 1.549945e+05 5.167241e+05 2.999561e-01 6.474374e+04 2.156478e+05 3.002290e-01 1.759563e+05 5.865606e+05 2.999798e-01 0.000000e+00 1.324478e+04 0.000000e+00 0.000000e+00 8.190870e+04 0.000000e+00 0.000000e+00 8.990740e+04 0.000000e+00 0.000000e+00 2.118978e+06 0.000000e+00 3.392224e+06 3.392224e+06 1.000000e+00 1.320732e+06 1.320732e+06 1.000000e+00 0.000000e+00 7.473297e+05 0.000000e+00 4.260331e+06 4.260331e+06 1.000000e+00
8.176000e+03 0.000000e+00 1.369761e+04 0.000000e+00 0.000000e+00 8.819836e+04 0.000000e+00 0.000000e+00 7.199470e+02 0.000000e+00 0.000000e+00 5.708988e+04 0.000000e+00 0.000000e+00 2.015428e+05 0.000000e+00 0.000000e+00 5.167342e+05 0.000000e+00 0.000000e+00 1.921201e+05 0.000000e+00 0.000000e+00 5.861390e+05 0.000000e+00 0.000000e+00 1.416619e+04 0.000000e+00 0.000000e+00 7.829461e+04 0.000000e+00 0.000000e+00 2.280691e+05 0.000000e+00 0.000000e+00 1.464855e+06 0.000000e+00 2.426314e+06 2.426314e+06 1.000000e+00 3.760584e+06 3.760584e+06 1.000000e+00 1.870914e+05 4.618763e+05 4.050682e-01 0.000000e+00 4.432869e+06 0.000000e+00
8.249000e+03 0.000000e+00 1.226032e+04 0.000000e+00 0.000000e+00 8.892148e+04 0.000000e+00 0.000000e+00 7.285961e+02 0.000000e+00 0.000000e+00 5.721096e+04 0.000000e+00 0.000000e+00 2.248362e+05 0.000000e+00 0.000000e+00 5.248212e+05 0.000000e+00 0.000000e+00 2.031317e+05 0.000000e+00 0.000000e+00 5.899866e+05 0.000000e+00 0.000000e+00 1.423941e+04 0.000000e+00 0.000000e+00 7.965716e+04 0.000000e+00 0.000000e+00 1.044487e+05 0.000000e+00 0.000000e+00 1.642859e+06 0.000000e+00 9.851237e-09 3.972290e+06 2.479989e-15 1.526231e-08 1.725348e+06 8.845930e-15 1.870914e+05 5.398557e+05 3.465582e-01 0.000000e+00 4.784206e+06 0.000000e+00
8.322000e+03 0.000000e+00 1.110963e+04 0.000000e+00 0.000000e+00 8.965176e+04 0.000000e+00 0.000000e+00 7.385132e+02 0.000000e+00 0.000000e+00 5.734652e+04 0.000000e+00 0.000000e+00 2.267332e+05 0.000000e+00 0.000000e+00 5.368884e+05 0.000000e+00 0.000000e+00 2.120229e+05 0.000000e+00 0.000000e+00 5.944094e+05 0.000000e+00 0.000000e+00 1.463184e+04 0.000000e+00 0.000000e+00 8.168221e+04 0.000000e+00 0.000000e+00 9.261547e+04 0.000000e+00 0.000000e+00 1.811273e+06 0.000000e+00 3.733096e+06 3.733096e+06 1.000000e+00 1.340890e+06 1.340890e+06 1.000000e+00 1.870914e+05 6.191166e+05 3.021909e-01 0.000000e+00 5.122107e+06 0.000000e+00
8.395000e+03 1.487868e+04 1.487868e+04 1.000000e+00 7.625394e+04 8.459646e+04 9.013846e-01 7.464707e+02 7.464707e+02 1.000000e+00 5.745293e+04 5.745293e+04 1.000000e+00 2.283494e+05 2.283494e+05 1.000000e+00 5.191225e+05 5.191225e+05 1.000000e+00 2.154302e+05 2.154302e+05 1.000000e+00 5.880924e+05 5.880924e+05 1.000000e+00 0.000000e+00 1.467389e+04 0.000000e+00 0.000000e+00 8.386768e+04 0.000000e+00 0.000000e+00 9.084633e+04 0.000000e+00 0.000000e+00 1.969469e+06 0.000000e+00 3.733096e+06 3.733096e+06 1.000000e+00 1.340890e+06 1.340890e+06 1.000000e+00 0.000000e+00 6.998354e+05 0.000000e+00 0.000000e+00 5.451464e+06 0.000000e+00
8.468000e+03 1.487868e+04 1.487868e+04 1.000000e+00 7.625394e+04 8.466109e+04 9.006964e-01 1.821899e+02 6.024381e+02 3.024210e-01 1.677576e+04 5.425073e+04 3.092264e-01 6.850482e+04 2.282050e+05 3.001898e-01 1.557367e+05 5.191982e+05 2.999563e-01 6.462906e+04 2.152670e+05 3.002275e-01 1.764277e+05 5.881316e+05 2.999800e-01 0.000000e+00 1.342731e+04 0.000000e+00 0.000000e+00 8.434529e+04 0.000000e+00 0.000000e+00 9.067831e+04 0.000000e+00 0.000000e+00 2.113422e+06 0.000000e+00 3.733096e+06 3.733096e+06 1.000000e+00 1.340890e+06 1.340890e+06 1.000000e+00 0.000000e+00 7.329796e+05 0.000000e+00 3.894922e+06 3.894922e+06 1.000000e+00
8.541000e+03 0.000000e+00 1.344970e+04 0.000000e+00 0.000000e+00 8.515300e+04 0.000000e+00 0.000000e+00 6.030209e+02 0.000000e+00 0.000000e+00 5.425978e+04 0.000000e+00 0.000000e+00 2.014631e+05 0.000000e+00 0.000000e+00 5.192151e+05 0.000000e+00 0.000000e+00 1.918612e+05 0.000000e+00 0.000000e+00 5.877119e+05 0.000000e+00 0.000000e+00 1.441474e+04 0.000000e+00 0.000000e+00 8.125347e+04 0.000000e+00 0.000000e+00 2.277672e+05 0.000000e+00 0.000000e+00 1.458428e+06 0.000000e+00 2.417501e+06 2.417501e+06 1.000000e+00 4.047927e+06 4.047927e+06 1.000000e+00 1.852148e+05 4.455556e+05 4.156940e-01 0.000000e+00 4.126854e+06 0.000000e+00
8.614000e+03 0.000000e+00 1.201712e+04 0.000000e+00 0.000000e+00 8.572230e+04 0.000000e+00 0.000000e+00 6.101172e+02 0.000000e+00 0.000000e+00 5.436743e+04 0.000000e+00 0.000000e+00 2.249198e+05 0.000000e+00 0.000000e+00 5.273579e+05 0.000000e+00 0.000000e+00 2.029243e+05 0.000000e+00 0.000000e+00 5.915629e+05 0.000000e+00 0.000000e+00 1.443588e+04 0.000000e+00 0.000000e+00 8.267457e+04 0.000000e+00 0.000000e+00 1.037271e+05 0.000000e+00 0.000000e+00 1.632442e+06 0.000000e+00 9.818637e-09 3.447706e+06 2.847876e-15 1.643378e-08 1.769010e+06 9.289818e-15 1.852148e+05 5.200754e+05 3.561306e-01 0.000000e+00 4.469734e+06 0.000000e+00
